Event.Date,Shape,Location,State,Country,Source
4/2/16,Circle ,Pt. Townsend ,WA ,USA ,NUFORC
4/2/16,Circle ,Limerick ,PA ,USA ,NUFORC
4/2/16,Circle ,Wasilla ,AK ,USA ,NUFORC
4/1/16,Circle ,Spokane ,WA ,USA ,NUFORC
4/1/16,Circle ,Sun City West ,AZ ,USA ,NUFORC
3/30/16,Circle ,Maywood ,CA ,USA ,NUFORC
3/29/16,Circle ,Irondequoit ,NY ,USA ,NUFORC
3/29/16,Circle ,Myrtle Beach ,SC ,USA ,NUFORC
3/28/16,Circle ,Stafford ,VA ,USA ,NUFORC
3/27/16,Circle ,Naples ,FL ,USA ,NUFORC
3/26/16,Circle ,Sarasota ,FL ,USA ,NUFORC
3/26/16,Circle ,York ,PA ,USA ,NUFORC
3/25/16,Circle ,Bridgton ,ME ,USA ,NUFORC
3/25/16,Circle ,Acworth ,GA ,USA ,NUFORC
3/21/16,Circle ,Westminster ,MD ,USA ,NUFORC
3/21/16,Circle ,Denver ,CO ,USA ,NUFORC
3/21/16,Circle ,West Grove ,PA ,USA ,NUFORC
3/18/16,Circle ,Spokane Valley ,WA ,USA ,NUFORC
3/18/16,Circle ,Sutherlin ,OR ,USA ,NUFORC
3/18/16,Circle ,Felton ,DE ,USA ,NUFORC
3/17/16,Circle ,Goshen ,IN ,USA ,NUFORC
3/13/16,Circle ,Raleigh ,NC ,USA ,NUFORC
3/12/16,Circle ,Ft. Pierce ,FL ,USA ,NUFORC
3/12/16,Circle ,Eden Prairie ,MN ,USA ,NUFORC
3/12/16,Circle ,Lake Charles ,LA ,USA ,NUFORC
3/12/16,Circle ,Greeley ,CO ,USA ,NUFORC
3/11/16,Circle ,Charlotte ,NC ,USA ,NUFORC
3/11/16,Circle ,Springfield ,VA ,USA ,NUFORC
3/11/16,Circle ,Stafford ,VA ,USA ,NUFORC
3/11/16,Circle ,Stafford ,VA ,USA ,NUFORC
3/11/16,Circle ,Pittsburgh ,PA ,USA ,NUFORC
3/10/16,Circle ,Ponte Vedra ,FL ,USA ,NUFORC
3/8/16,Circle ,Chatsworth ,GA ,USA ,NUFORC
3/4/16,Circle ,Hanover ,NH ,USA ,NUFORC
3/3/16,Circle ,Huntington Beach ,CA ,USA ,NUFORC
3/3/16,Circle ,Everglades ,FL ,USA ,NUFORC
3/1/16,Circle ,Princeton ,NC ,USA ,NUFORC
2/29/16,Circle ,Sarasota ,FL ,USA ,NUFORC
2/29/16,Circle ,Mojave ,CA ,USA ,NUFORC
2/29/16,Circle ,Phoenix ,AZ ,USA ,NUFORC
2/28/16,Circle ,Tannersville ,PA ,USA ,NUFORC
2/28/16,Circle ,Tannersville ,PA ,USA ,NUFORC
2/28/16,Circle ,Colorado Springs ,CO ,USA ,NUFORC
2/25/16,Circle ,Clements ,AL ,USA ,NUFORC
2/25/16,Circle ,Jacksonville ,FL ,USA ,NUFORC
2/23/16,Circle ,Meridian ,ID ,USA ,NUFORC
2/22/16,Circle ,Binghamton ,NY ,USA ,NUFORC
2/22/16,Circle ,Odessa ,FL ,USA ,NUFORC
2/21/16,Circle ,Harrison ,NY ,USA ,NUFORC
2/21/16,Circle ,Arvada ,CO ,USA ,NUFORC
2/20/16,Circle ,Oak Island ,NC ,USA ,NUFORC
2/20/16,Circle ,Lakeland ,FL ,USA ,NUFORC
2/20/16,Circle ,Belleville ,NJ ,USA ,NUFORC
2/19/16,Circle ,Esko ,MN ,USA ,NUFORC
2/19/16,Circle ,Evansville ,IN ,USA ,NUFORC
2/17/16,Circle ,Martinsville ,VA ,USA ,NUFORC
2/15/16,Circle ,Philadelphia ,PA ,USA ,NUFORC
2/14/16,Circle ,Indio ,CA ,USA ,NUFORC
2/14/16,Circle ,Lakewood ,CA ,USA ,NUFORC
2/13/16,Circle ,Phoenix ,AZ ,USA ,NUFORC
2/13/16,Circle ,Newburg ,IN ,USA ,NUFORC
2/12/16,Circle ,Seabrook ,NH ,USA ,NUFORC
2/12/16,Circle ,La Porte ,TX ,USA ,NUFORC
2/11/16,Circle ,Salt Lake City ,UT ,USA ,NUFORC
2/10/16,Circle ,Geyserville ,CA ,USA ,NUFORC
2/10/16,Circle ,Lebanon ,OR ,USA ,NUFORC
2/9/16,Circle ,Oklahoma City ,OK ,USA ,NUFORC
2/7/16,Circle ,Pataskala ,OH ,USA ,NUFORC
2/6/16,Circle ,Spring Hill ,TN ,USA ,NUFORC
2/6/16,Circle ,Anchorage ,AK ,USA ,NUFORC
2/6/16,Circle ,Winston-Salem ,NC ,USA ,NUFORC
2/5/16,Circle ,Littleton ,CO ,USA ,NUFORC
2/5/16,Circle ,Costa Mesa ,CA ,USA ,NUFORC
2/5/16,Circle ,South Barrington ,IL ,USA ,NUFORC
2/4/16,Circle ,Roseburg ,OR ,USA ,NUFORC
2/4/16,Circle ,Woodland Hills ,CA ,USA ,NUFORC
2/4/16,Circle ,New London ,MN ,USA ,NUFORC
2/3/16,Circle ,Lupton City ,TN ,USA ,NUFORC
2/2/16,Circle ,North Port ,FL ,USA ,NUFORC
2/2/16,Circle ,Lake Ozark ,MO ,USA ,NUFORC
2/2/16,Circle ,Atlantic City ,NJ ,USA ,NUFORC
2/1/16,Circle ,Los Angeles ,CA ,USA ,NUFORC
1/31/16,Circle ,West Suffield ,CT ,USA ,NUFORC
1/31/16,Circle ,West Suffield ,CT ,USA ,NUFORC
1/31/16,Circle ,Big Lake ,AK ,USA ,NUFORC
1/31/16,Circle ,Ten mile ,TN ,USA ,NUFORC
1/29/16,Circle ,Burbank ,CA ,USA ,NUFORC
1/29/16,Circle ,Antioch ,TN ,USA ,NUFORC
1/29/16,Circle ,New Orleans ,LA ,USA ,NUFORC
1/28/16,Circle ,Littleton ,CO ,USA ,NUFORC
1/28/16,Circle ,Tempe/Phoenix ,AZ ,USA ,NUFORC
1/28/16,Circle ,Portland ,OR ,USA ,NUFORC
1/27/16,Circle ,Keaau ,HI ,USA ,NUFORC
1/27/16,Circle ,Florence ,CO ,USA ,NUFORC
1/26/16,Circle ,Rohnert Park ,CA ,USA ,NUFORC
1/24/16,Circle ,Reno ,NV ,USA ,NUFORC
1/23/16,Circle ,Long Beach ,CA ,USA ,NUFORC
1/21/16,Circle ,Clayton ,CA ,USA ,NUFORC
1/20/16,Circle ,Barre Town ,VT ,USA ,NUFORC
1/20/16,Circle ,Montpelier ,VT ,USA ,NUFORC
1/19/16,Circle ,Clio ,MI ,USA ,NUFORC
1/18/16,Circle ,Hillsboro ,ND ,USA ,NUFORC
1/16/16,Circle ,Sacramento ,CA ,USA ,NUFORC
1/16/16,Circle ,Denvile ,NJ ,USA ,NUFORC
1/16/16,Circle ,Deerfield Beach ,FL ,USA ,NUFORC
1/15/16,Circle ,Warren ,IL ,USA ,NUFORC
1/15/16,Circle ,Austin ,TX ,USA ,NUFORC
1/14/16,Circle ,Santa Clarita ,CA ,USA ,NUFORC
1/14/16,Circle ,North Hollywood ,CA ,USA ,NUFORC
1/12/16,Circle ,Wichita ,KS ,USA ,NUFORC
1/8/16,Circle ,Pasadena ,TX ,USA ,NUFORC
1/6/16,Circle ,Goliad ,TX ,USA ,NUFORC
1/5/16,Circle ,Eliot ,ME ,USA ,NUFORC
1/5/16,Circle ,Scarborough ,ME ,USA ,NUFORC
1/4/16,Circle ,Warrensburg ,MO ,USA ,NUFORC
1/2/16,Circle ,Whitmire ,SC ,USA ,NUFORC
1/2/16,Circle ,Scarborough ,ME ,USA ,NUFORC
1/2/16,Circle ,Hollywood ,FL ,USA ,NUFORC
1/1/16,Circle ,Salt Lake City ,UT ,USA ,NUFORC
1/1/16,Circle ,Colville ,WA ,USA ,NUFORC
1/1/16,Circle ,Corinth ,KY ,USA ,NUFORC
1/1/16,Circle ,Amelia Island ,FL ,USA ,NUFORC
1/1/16,Circle ,Medford ,NY ,USA ,NUFORC
1/1/16,Circle ,Joppatowne ,MD ,USA ,NUFORC
1/1/16,Circle ,Richland ,WA ,USA ,NUFORC
1/1/16,Circle ,Anchorage ,AK ,USA ,NUFORC
12/31/15,Circle ,Fairbanks ,AK ,USA ,NUFORC
12/31/15,Circle ,Albuquerque ,NM ,USA ,NUFORC
12/31/15,Circle ,Bay City ,TX ,USA ,NUFORC
12/31/15,Circle ,San Ysidro ,CA ,USA ,NUFORC
12/31/15,Circle ,Simpsonville ,SC ,USA ,NUFORC
12/31/15,Circle ,Post Falls ,ID ,USA ,NUFORC
12/31/15,Circle ,Bangor ,PA ,USA ,NUFORC
12/30/15,Circle ,Santa Maria ,CA ,USA ,NUFORC
12/29/15,Circle ,Reno ,NV ,USA ,NUFORC
12/26/15,Circle ,Hinesville ,GA ,USA ,NUFORC
12/26/15,Circle ,Redmond ,WA ,USA ,NUFORC
12/26/15,Circle ,Elmhurst ,NY ,USA ,NUFORC
12/25/15,Circle ,Beaverton ,OR ,USA ,NUFORC
12/24/15,Circle ,Bend ,OR ,USA ,NUFORC
12/24/15,Circle ,Easton ,PA ,USA ,NUFORC
12/24/15,Circle ,Richmond ,?? ,USA ,NUFORC
12/23/15,Circle ,Modesto ,CA ,USA ,NUFORC
12/21/15,Circle ,Santa Fe ,NM ,USA ,NUFORC
12/21/15,Circle ,Kissimmee ,FL ,USA ,NUFORC
12/21/15,Circle ,Aurora ,CO ,USA ,NUFORC
12/21/15,Circle ,Fairfield ,CA ,USA ,NUFORC
12/20/15,Circle ,St. Paul ,MN ,USA ,NUFORC
12/19/15,Circle ,Sanford ,FL ,USA ,NUFORC
12/17/15,Circle ,Baton Rouge ,LA ,USA ,NUFORC
12/12/15,Circle ,Aliso Viejo ,CA ,USA ,NUFORC
12/11/15,Circle ,Oklahoma City ,OK ,USA ,MUFON
12/5/15,Circle ,St. Louis County ,MO ,USA ,NUFORC
11/28/15,Circle ,Continental Divide ,NM ,USA ,NUFORC
11/25/15,Circle ,Chicago ,IL ,USA ,NUFORC
11/20/15,Circle ,Rochester ,NH ,USA ,NUFORC
11/18/15,Circle ,Nashville ,TN ,USA ,NUFORC
10/15/15,Circle ,Indianapolis ,IN ,USA ,NUFORC
10/8/15,Circle ,Poplar ,MT ,USA ,NUFORC
8/15/15,Circle ,Sturgeon Bay ,WI ,USA ,NUFORC
8/15/15,Circle ,St. Cloud ,MN ,USA ,NUFORC
8/9/15,Circle ,Minneapolis ,MN ,USA ,NUFORC
8/1/15,Circle ,New Hope ,PA ,USA ,NUFORC
7/17/15,Circle ,Exeter ,RI ,USA ,NUFORC
7/5/15,Circle ,Spanaway ,WA ,USA ,NUFORC
7/5/15,Circle ,Parkland ,WA ,USA ,NUFORC
7/4/15,Circle ,McPherson ,KS ,USA ,NUFORC
7/4/15,Circle ,Las Vegas ,NV ,USA ,NUFORC
7/4/15,Circle ,Otter Tail ,MN ,USA ,NUFORC
7/4/15,Circle ,Franklin ,NH ,USA ,NUFORC
7/4/15,Circle ,Sarasota ,FL ,USA ,NUFORC
7/4/15,Circle ,Myersville ,MD ,USA ,NUFORC
7/4/15,Circle ,Acworth ,GA ,USA ,NUFORC
7/4/15,Circle ,Westminster ,CO ,USA ,NUFORC
7/4/15,Circle ,Justice ,IL ,USA ,NUFORC
7/4/15,Circle ,Scotch Plains ,NJ ,USA ,NUFORC
7/4/15,Circle ,Vero Beach ,FL ,USA ,NUFORC
7/4/15,Circle ,Ocala ,FL ,USA ,NUFORC
7/4/15,Circle ,Worcester ,MA ,USA ,NUFORC
7/4/15,Circle ,Surfside Beach ,SC ,USA ,NUFORC
7/4/15,Circle ,Strasburg ,OH ,USA ,NUFORC
7/4/15,Circle ,Hatboro ,PA ,USA ,NUFORC
7/4/15,Circle ,Chillicothe ,MO ,USA ,NUFORC
7/3/15,Circle ,Westminster ,CO ,USA ,NUFORC
7/3/15,Circle ,Weldon Spring ,MO ,USA ,NUFORC
7/3/15,Circle ,Old Orchard Beach ,ME ,USA ,NUFORC
7/2/15,Circle ,Seattle ,WA ,USA ,NUFORC
4/30/15,Circle ,Albuquerque ,NM ,USA ,NUFORC
1/10/15,Circle ,Spokane Valley ,WA ,USA ,NUFORC
7/17/14,Circle ,Middleport ,NY ,USA ,NUFORC
10/6/13,Circle ,Cedar Lake (south of) ,OK ,USA ,NUFORC
9/15/13,Circle ,Boise ,ID ,USA ,NUFORC
8/29/13,Circle ,Roy ,UT ,USA ,NUFORC
9/15/12,Circle ,Redding ,CA ,USA ,NUFORC
2/5/11,Circle ,Kaanapali ,HI ,USA ,NUFORC
7/15/10,Circle ,Teton National Park ,WY ,USA ,NUFORC
10/6/07,Circle ,LaCrosse ,FL ,USA ,NUFORC
2/23/00,Circle ,Billings ,MT ,USA ,NUFORC
9/17/99,Circle ,"Boring, Sandy area ",OR ,USA ,NUFORC
5/20/98,Circle ,Fort Myers ,FL ,USA ,NUFORC
3/1/94,Circle ,Westminster ,CO ,USA ,NUFORC
6/25/91,Circle ,Jeffersonville ,IN ,USA ,NUFORC
6/18/88,Circle ,Wilmington ,MA ,USA ,NUFORC
9/3/87,Circle ,Bartlesville ,OK ,USA ,NUFORC
6/30/85,Circle ,Ruskin ,FL ,USA ,NUFORC
3/30/79,Circle ,Jacksonville Flat & Atlanta (between) ,GA ,USA ,NUFORC
3/28/78,Circle ,Anchorage ,AK ,USA ,NUFORC
6/1/70,Circle ,Lynnwood ,WA ,USA ,NUFORC
4/15/70,Circle ,Chicago ,IL ,USA ,NUFORC
6/30/61,Circle ,Dell City ,TX ,USA ,NUFORC
7/10/47,Circle ,Seattle ,WA ,USA ,NUFORC
11/23/32,Circle ,Washington ,VT ,USA ,NUFORC
7/18/16,Circle ,Toronto ,ON ,Canada ,NUFORC
7/16/16,Circle ,Sooke ,BC ,Canada ,NUFORC
6/23/16,Circle ,London ,,England/UK ,NUFORC
6/23/16,Circle ,Intl. Space Station (in orbit) ,,,NUFORC
6/21/16,Circle ,Bacoor (Cavite) ,,Philippines ,NUFORC
6/9/16,Circle ,Winnipeg ,MB ,Canada ,NUFORC
5/11/16,Circle ,Bobcaygeon ,ON ,Canada ,NUFORC
5/7/16,Circle ,Sherbrooke ,QC ,Canada ,NUFORC
5/4/16,Circle ,Dehdasht (Iran) ,,Iran ,NUFORC
4/28/16,Circle ,Plymouth ,,England/UK ,NUFORC
3/13/16,Circle ,Parry Sound (near) ,ON ,Canada ,NUFORC
3/2/16,Circle ,Winnipeg ,MB ,Canada ,NUFORC
2/19/16,Circle ,Blue Springs ,,Unknown ,NUFORC
1/16/16,Circle ,Trou-Aux Biches ,,Mauritius ,NUFORC
1/3/16,Circle ,Townsville ,,Australia ,NUFORC
12/31/15,Circle ,Peterborough ,ON ,Canada ,NUFORC
10/20/15,Circle ,Lakes Entrance ,,Australia ,NUFORC
7/18/15,Circle ,London ,,England/UK ,NUFORC
8/21/10,Circle ,Athabasca ,AB ,Canada ,NUFORC
6/20/99,Circle ,Kent (UK/England) ,,England/UK ,NUFORC
6/30/97,Circle ,San Francisco de Macoris ,,Dominican Republic ,NUFORC
7/15/95,Circle ,Easten Beach ,,Gibralter ,NUFORC
7/15/79,Circle ,Deoghar ,,India ,NUFORC
7/16/16,Cone ,St. James ,NY ,USA ,NUFORC
7/4/16,Cone ,Windsor ,CO ,USA ,NUFORC
4/24/16,Cone ,Beavercreek ,OH ,USA ,NUFORC
3/23/16,Cone ,Tirana (Albania) ,AL ,USA ,NUFORC
3/1/16,Cone ,Pikesville ,MD ,USA ,NUFORC
2/26/16,Cone ,Cedar Hill/Burnsmill ,MO ,USA ,NUFORC
2/23/16,Cone ,Livermore ,CA ,USA ,NUFORC
2/18/16,Cone ,Foresthill ,CA ,USA ,NUFORC
2/10/16,Cone ,Batavia ,NY ,USA ,NUFORC
2/10/16,Cone ,Reno ,NV ,USA ,NUFORC
1/27/16,Cone ,Camdenton ,MO ,USA ,NUFORC
1/6/16,Cone ,Phenix city ,AL ,USA ,NUFORC
12/24/15,Cone ,Draper ,UT ,USA ,NUFORC
12/22/15,Cone ,Sonoma ,CA ,USA ,NUFORC
4/9/15,Cone ,Lehi ,UT ,USA ,NUFORC
3/29/16,Cone ,Auckland ,,New Zealand ,NUFORC
2/23/16,Cone ,Phalaborwa ,,South Africa ,NUFORC
7/12/16,Cross ,Monroeville ,PA ,USA ,NUFORC
6/10/16,Cross ,Carmel ,ME ,USA ,NUFORC
5/31/16,Cross ,Scarborough ,ME ,USA ,NUFORC
5/29/16,Cross ,Troy ,MO ,USA ,NUFORC
4/15/16,Cross ,Goleta ,CA ,USA ,NUFORC
3/27/16,Cross ,Tulsa ,OK ,USA ,NUFORC
3/15/16,Cross ,Deland ,FL ,USA ,NUFORC
2/10/16,Cross ,Riverbank ,CA ,USA ,NUFORC
2/5/16,Cross ,Selkirk ,NY ,USA ,NUFORC
2/5/16,Cross ,Southmont ,NC ,USA ,NUFORC
2/1/16,Cross ,Taunton ,MA ,USA ,NUFORC
1/24/16,Cross ,Douglas ,GA ,USA ,NUFORC
12/1/15,Cross ,Brookfield ,IL ,USA ,NUFORC
6/1/16,Cross ,Ahmedabad ,,India ,NUFORC
7/10/16,Diamond ,Bangor ,ME ,USA ,NUFORC
7/9/16,Diamond ,Vancouver ,WA ,USA ,NUFORC
7/8/16,Diamond ,Peterborough ,,England/UK ,NUFORC
7/5/16,Diamond ,Portsmouth ,RI ,USA ,NUFORC
7/4/16,Diamond ,Cynthiana ,KY ,USA ,NUFORC
7/3/16,Diamond ,Aurora ,CO ,USA ,NUFORC
7/1/16,Diamond ,Lodi ,CA ,USA ,NUFORC
6/30/16,Diamond ,Bradenton ,FL ,USA ,NUFORC
6/28/16,Diamond ,St. Peters ,MO ,USA ,NUFORC
6/28/16,Diamond ,Katy ,TX ,USA ,NUFORC
6/21/16,Diamond ,Mooresville ,NC ,USA ,NUFORC
6/16/16,Diamond ,San Antonio ,TX ,USA ,NUFORC
6/15/16,Diamond ,Watertown ,MA ,USA ,NUFORC
6/12/16,Diamond ,Kure Beach ,NC ,USA ,NUFORC
6/11/16,Diamond ,North Hollywood ,CA ,USA ,NUFORC
6/11/16,Diamond ,Laveen ,AZ ,USA ,NUFORC
6/10/16,Diamond ,Wichita ,KS ,USA ,NUFORC
6/1/16,Diamond ,Lynchburg ,VA ,USA ,NUFORC
5/31/16,Diamond ,Honey Brook ,PA ,USA ,NUFORC
5/29/16,Diamond ,Vaughn ,ON ,Canada ,NUFORC
5/18/16,Diamond ,San Jose ,CA ,USA ,NUFORC
4/18/16,Diamond ,Palos Verdes Estates ,CA ,USA ,NUFORC
4/9/16,Diamond ,Cape Coral ,FL ,USA ,NUFORC
4/8/16,Diamond ,Post Falls ,ID ,USA ,NUFORC
3/31/16,Diamond ,Chapmanville ,WV ,USA ,NUFORC
3/30/16,Diamond ,Bushkill ,PA ,USA ,NUFORC
3/23/16,Diamond ,Voorhees ,NJ ,USA ,NUFORC
3/17/16,Diamond ,West Linn ,OR ,USA ,NUFORC
3/10/16,Diamond ,Bayonne ,NJ ,USA ,NUFORC
3/9/16,Diamond ,Morrison ,CO ,USA ,NUFORC
3/6/16,Diamond ,Hurdle Mills ,NC ,USA ,NUFORC
2/26/16,Diamond ,Brookings ,SD ,USA ,NUFORC
2/9/16,Diamond ,Clackamas ,OR ,USA ,NUFORC
1/29/16,Diamond ,Indio ,CA ,USA ,NUFORC
1/25/16,Diamond ,Seneca ,KS ,USA ,NUFORC
1/15/16,Diamond ,Road ,TX ,USA ,NUFORC
1/13/16,Diamond ,Danville ,VA ,USA ,NUFORC
1/11/16,Diamond ,Fountain ,CO ,USA ,NUFORC
1/10/16,Diamond ,Ocala ,RI ,USA ,NUFORC
1/1/16,Diamond ,Longmont ,CO ,USA ,NUFORC
12/31/15,Diamond ,Sacramento ,CA ,USA ,NUFORC
12/23/15,Diamond ,Rochester ,NY ,USA ,NUFORC
12/22/15,Diamond ,Elizabeth ,NJ ,USA ,NUFORC
12/21/15,Diamond ,Lakewood ,CO ,USA ,NUFORC
12/18/15,Diamond ,Colorado Springs ,CO ,USA ,NUFORC
11/7/15,Diamond ,Apple Valley ,CA ,USA ,NUFORC
10/30/15,Diamond ,Dayton ,OR ,USA ,NUFORC
9/18/15,Diamond ,Jemez Springs ,NM ,USA ,NUFORC
7/4/15,Diamond ,Wellington ,FL ,USA ,NUFORC
10/23/14,Diamond ,Lexington Park ,MD ,USA ,NUFORC
7/19/14,Diamond ,Mercury ,NV ,USA ,NUFORC
6/25/12,Diamond ,Foley ,AL ,USA ,NUFORC
6/1/93,Diamond ,Ocean Shores ,WA ,USA ,NUFORC
1/8/70,Diamond ,Houston ,TX ,USA ,MUFON
5/19/16,Diamond ,Bristol ,,England/UK ,NUFORC
7/7/99,Diamond ,Delta ,BC ,Canada ,NUFORC
6/30/83,Diamond ,Nakuru ,,Kenya ,NUFORC
7/21/16,Disk ,Oceano ,CA ,USA ,NUFORC
7/19/16,Disk ,Yuma ,AZ ,USA ,NUFORC
7/18/16,Disk ,Surfside Beach ,SC ,USA ,NUFORC
7/17/16,Disk ,Garden City ,MI ,USA ,NUFORC
7/16/16,Disk ,Tryon Equestrian Center ,NC ,USA ,NUFORC
7/16/16,Disk ,St. Augustine ,FL ,USA ,NUFORC
7/14/16,Disk ,Wickliffe ,KY ,USA ,NUFORC
7/12/16,Disk ,Biloxi ,MS ,USA ,NUFORC
7/4/16,Disk ,Middleton ,ID ,USA ,NUFORC
7/4/16,Disk ,Rochester Hills ,MI ,USA ,NUFORC
7/4/16,Disk ,Jacobus ,PA ,USA ,NUFORC
7/4/16,Disk ,Tyngsboro ,MA ,USA ,NUFORC
7/4/16,Disk ,Syracuse ,NY ,USA ,NUFORC
7/3/16,Disk ,Seffner ,FL ,USA ,NUFORC
7/1/16,Disk ,Newton ,NJ ,USA ,NUFORC
6/29/16,Disk ,West Chester ,PA ,USA ,NUFORC
6/27/16,Disk ,Columbia ,SC ,USA ,NUFORC
6/27/16,Disk ,Garden Grove ,CA ,USA ,NUFORC
6/23/16,Disk ,Kansas City ,KS ,USA ,NUFORC
6/12/16,Disk ,New York ,NY ,USA ,NUFORC
6/12/16,Disk ,New York City ,NY ,USA ,NUFORC
6/10/16,Disk ,Santa Fe ,NM ,USA ,NUFORC
6/8/16,Disk ,Fuquay Varina ,NC ,USA ,NUFORC
6/5/16,Disk ,Como ,NC ,USA ,NUFORC
6/3/16,Disk ,Lincoln Park ,MI ,USA ,NUFORC
5/27/16,Disk ,Port Charlotte ,FL ,USA ,NUFORC
5/26/16,Disk ,Modesto ,CA ,USA ,NUFORC
5/25/16,Disk ,Santa Fe ,NM ,USA ,NUFORC
5/23/16,Disk ,Sylvan Beach ,NY ,USA ,NUFORC
5/21/16,Disk ,Fernley ,NV ,USA ,NUFORC
5/21/16,Disk ,"Monroe County (Road ""V"") ",WI ,USA ,NUFORC
5/20/16,Disk ,McMinnville ,OR ,USA ,NUFORC
5/16/16,Disk ,Laveen ,AZ ,USA ,NUFORC
5/9/16,Disk ,Linden ,NJ ,USA ,NUFORC
5/6/16,Disk ,Memphis ,TN ,USA ,NUFORC
5/4/16,Disk ,Willits ,CA ,USA ,NUFORC
5/4/16,Disk ,Manhattan Beach ,CA ,USA ,NUFORC
5/4/16,Disk ,Crested Butte ,CO ,USA ,NUFORC
5/3/16,Disk ,Phoenix/Tempe ,AZ ,USA ,NUFORC
4/26/16,Disk ,Smyrna ,GA ,USA ,NUFORC
4/23/16,Disk ,Minneapolis ,MN ,USA ,NUFORC
4/22/16,Disk ,"Cibola County (SR 117, MM32) ",NM ,USA ,NUFORC
4/21/16,Disk ,High Springs ,FL ,USA ,NUFORC
4/21/16,Disk ,Green River ,UT ,USA ,NUFORC
4/21/16,Disk ,Bethany (Route 1) ,DE ,USA ,NUFORC
4/18/16,Disk ,Marysville ,CA ,USA ,NUFORC
4/17/16,Disk ,Eagle Point ,OR ,USA ,NUFORC
4/17/16,Disk ,Alden ,NY ,USA ,NUFORC
4/15/16,Disk ,St. Robert ,MO ,USA ,NUFORC
4/9/16,Disk ,Grants Pass ,OR ,USA ,NUFORC
4/9/16,Disk ,Buckingham ,VA ,USA ,NUFORC
4/7/16,Disk ,Berwyn ,IL ,USA ,NUFORC
4/5/16,Disk ,Lawrenceville ,GA ,USA ,NUFORC
4/4/16,Disk ,Florence ,CO ,USA ,NUFORC
4/1/16,Disk ,Moore ,OK ,USA ,NUFORC
3/30/16,Disk ,High Point ,NC ,USA ,NUFORC
3/30/16,Disk ,Burien ,WA ,USA ,NUFORC
3/29/16,Disk ,Crestline ,CA ,USA ,NUFORC
3/29/16,Disk ,Surprise ,AZ ,USA ,NUFORC
3/28/16,Disk ,Glenwood Springs ,CO ,USA ,NUFORC
3/27/16,Disk ,Santa Maria ,CA ,USA ,NUFORC
3/26/16,Disk ,New Lexington ,OH ,USA ,NUFORC
3/24/16,Disk ,Chester ,VA ,USA ,NUFORC
3/22/16,Disk ,Byrdstown ,TN ,USA ,NUFORC
3/22/16,Disk ,Bloomington ,IL ,USA ,NUFORC
3/18/16,Disk ,Sinking Spring ,PA ,USA ,NUFORC
3/18/16,Disk ,Newport Beach ,CA ,USA ,NUFORC
3/17/16,Disk ,Madison ,WI ,USA ,NUFORC
3/17/16,Disk ,Sterling ,IL ,USA ,NUFORC
3/16/16,Disk ,Murray ,KY ,USA ,NUFORC
3/14/16,Disk ,Portland ,OR ,USA ,NUFORC
3/12/16,Disk ,West Palm Beach ,FL ,USA ,NUFORC
3/12/16,Disk ,Burlington ,CT ,USA ,NUFORC
3/11/16,Disk ,Venice ,FL ,USA ,NUFORC
3/11/16,Disk ,Manchester ,NH ,USA ,NUFORC
3/11/16,Disk ,East Greenwich ,RI ,USA ,NUFORC
3/7/16,Disk ,Ocklawaha ,FL ,USA ,NUFORC
3/7/16,Disk ,Nags Head ,NC ,USA ,NUFORC
3/6/16,Disk ,North Providence ,RI ,USA ,NUFORC
3/1/16,Disk ,Waterbury (over) ,CT ,USA ,NUFORC
3/1/16,Disk ,Kenmore ,WA ,USA ,NUFORC
2/26/16,Disk ,Sacaton ,AZ ,USA ,NUFORC
2/26/16,Disk ,White Sulphur Springs ,MT ,USA ,NUFORC
2/26/16,Disk ,Palm Springs ,AZ ,USA ,NUFORC
2/24/16,Disk ,Sodaville ,OR ,USA ,NUFORC
2/22/16,Disk ,Vancouver ,OR ,USA ,NUFORC
2/11/16,Disk ,Zion ,IL ,USA ,NUFORC
2/10/16,Disk ,Beaverton ,OR ,USA ,NUFORC
2/9/16,Disk ,Tulsa ,OK ,USA ,NUFORC
2/7/16,Disk ,Miami ,FL ,USA ,NUFORC
2/5/16,Disk ,Colorado Springs ,CO ,USA ,NUFORC
2/4/16,Disk ,Colorado Springs ,CO ,USA ,NUFORC
2/3/16,Disk ,Waretown ,NJ ,USA ,NUFORC
2/1/16,Disk ,Lombard ,IL ,USA ,NUFORC
2/1/16,Disk ,Lupton City ,TN ,USA ,NUFORC
2/1/16,Disk ,Paradise Valley ,AZ ,USA ,NUFORC
1/31/16,Disk ,Hampton Bays ,NY ,USA ,NUFORC
1/29/16,Disk ,Barrington ,NJ ,USA ,NUFORC
1/25/16,Disk ,Manchester ,CT ,USA ,NUFORC
1/22/16,Disk ,Centreville ,VA ,USA ,NUFORC
1/21/16,Disk ,Phoenix ,AZ ,USA ,NUFORC
1/21/16,Disk ,Manassas Park ,VA ,USA ,NUFORC
1/19/16,Disk ,Foley ,MN ,USA ,NUFORC
1/18/16,Disk ,Effort ,PA ,USA ,NUFORC
1/16/16,Disk ,Florham Park ,NJ ,USA ,NUFORC
1/16/16,Disk ,Columbia ,SC ,USA ,NUFORC
1/16/16,Disk ,Manassas Park ,VA ,USA ,NUFORC
1/2/16,Disk ,Lighthouse Point ,FL ,USA ,MUFON
1/2/16,Disk ,Ashland ,OH ,USA ,MUFON
